2022 Federal Election Senate First Preferences By Division By Candidate By Vote Type  [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:16 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,Group,BallotPosition,CandidateID,CandidateDetails,PartyName,PartyAb,Elected,HistoricElected,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes
NSW,251,Watson,V,4,37182,"MYERS, Mich-Elle Elizabeth",Labor,ALP,N,N,45,3,0,0,8,56
NSW,251,Watson,V,5,37183,"ROSE, Kylie Anne",Labor,ALP,N,N,59,4,2,1,7,73
NSW,251,Watson,V,6,37185,"WARREN-SMITH, James",Labor,ALP,N,N,91,7,1,3,6,108
NSW,251,Watson,W,0,37967,W Above-the-line Votes,UAP,UAPP,N,N,3578,225,55,108,331,4297
NSW,251,Watson,W,1,36373,"MARTINO, Domenic Vincent",United Australia Party,UAPP,N,N,100,20,2,3,17,142
NSW,251,Watson,W,2,36378,"WRIGHTSON, Suellen",United Australia Party,UAPP,N,N,5,0,1,0,1,7
NSW,251,Watson,W,3,36380,"MOORE, Wayne Leslie",United Australia Party,UAPP,N,N,12,0,0,0,0,12
NSW,251,Watson,W,4,36383,"MARTIN, Michelle",United Australia Party,UAPP,N,N,10,0,0,0,4,14
NSW,251,Watson,W,5,36386,"YAP, Johnny",United Australia Party,UAPP,N,N,10,0,0,0,1,11
NSW,251,Watson,W,6,36390,"LOUGHREY, Kevin Andrew",United Australia Party,UAPP,N,N,10,0,0,0,1,11
NSW,251,Watson,UG,1,37600,"LIM, Danny",Independent,IND,N,N,34,3,0,1,11,49
NSW,251,Watson,UG,2,37603,"COLLINS, Julie",Independent,IND,N,N,11,0,0,0,4,15
NSW,251,Watson,UG,3,37639,"GRZIC, Warren",Independent,IND,N,N,2,0,0,0,3,5
NSW,251,Watson,UG,4,37632,"LU, Guitang",Independent,IND,N,N,26,1,0,0,0,27
NSW,251,Watson,UG,5,36068,"LAING, William",Independent,IND,N,N,2,0,0,0,0,2
NSW,152,Wentworth,A,0,37972,A Above-the-line Votes,Animal Justice Party,AJP,N,N,1067,51,15,49,160,1342
NSW,152,Wentworth,A,1,36425,"BROLLO, Darren",Animal Justice Party,AJP,N,N,65,6,3,6,11,91
NSW,152,Wentworth,A,2,36430,"POWER, Julie",Animal Justice Party,AJP,N,N,21,1,0,0,4,26
NSW,152,Wentworth,B,0,37966,B Above-the-line Votes,TNL,TNL,N,N,64,4,0,5,31,104
NSW,152,Wentworth,B,1,36771,"KEEN, Steve",TNL,TNL,N,N,10,0,0,0,5,15
NSW,152,Wentworth,B,2,36773,"GREEN, Melissa",TNL,TNL,N,N,7,0,0,0,1,8
NSW,152,Wentworth,C,0,37976,C Above-the-line Votes,Citizens Party,CEC,N,N,80,2,0,2,11,95
NSW,152,Wentworth,C,1,37147,"LIU, Kingsley",Citizens Party,CEC,N,N,10,1,0,1,2,14
NSW,152,Wentworth,C,2,37148,"LAWLER, Ann",Citizens Party,CEC,N,N,0,0,0,0,0,0
NSW,152,Wentworth,D,0,37984,D Above-the-line Votes,Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,305,16,3,21,58,403
NSW,152,Wentworth,D,1,37149,"LAMB, Georgia",Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,23,1,1,0,6,31
NSW,152,Wentworth,D,2,37152,"DE VIVE, Suzanne",Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,3,0,0,1,0,4
NSW,152,Wentworth,E,0,37968,E Above-the-line Votes,The Greens,GRN,N,N,13481,627,122,696,1795,16721
NSW,152,Wentworth,E,1,36581,"SHOEBRIDGE, David",The Greens,GRN,Y,N,933,29,8,45,184,1199
NSW,152,Wentworth,E,2,36585,"COHN, Amanda",The Greens,GRN,N,N,55,2,2,4,17,80
NSW,152,Wentworth,E,3,36634,"FLOOD, Rochelle",The Greens,GRN,N,N,17,0,0,1,7,25
NSW,152,Wentworth,E,4,36637,"SCOTT, Jane",The Greens,GRN,N,N,11,1,0,0,3,15
NSW,152,Wentworth,E,5,36639,"ARYA, Hawa",The Greens,GRN,N,N,19,2,0,0,4,25
NSW,152,Wentworth,E,6,36638,"WHEELER, Danielle",The Greens,GRN,N,N,22,3,1,2,5,33
NSW,152,Wentworth,F,0,37969,F Above-the-line Votes,,,N,N,91,4,0,6,19,120
NSW,152,Wentworth,F,1,37143,"BODDY, Max",,,N,N,2,0,0,0,0,2
NSW,152,Wentworth,F,2,37145,"GRENFELL, Oscar",,,N,N,2,0,0,0,0,2
NSW,152,Wentworth,G,0,37983,G Above-the-line Votes,"Liberal Party of Australia,NSW Division-National Party of Australia NSW",LPNP,N,N,28177,800,208,897,6546,36628
NSW,152,Wentworth,G,1,37567,"PAYNE, Marise",Liberal,LP,Y,Y,464,14,2,32,213,725
NSW,152,Wentworth,G,2,37576,"CADELL, Ross",The Nationals,NP,Y,N,16,0,0,1,6,23
NSW,152,Wentworth,G,3,37577,"MOLAN, Jim",Liberal,LP,Y,Y,199,7,3,12,83,304
NSW,152,Wentworth,G,4,37578,"PENFOLD, Alison Louise",The Nationals,NP,N,N,7,1,0,1,1,10
NSW,152,Wentworth,G,5,37581,"JARVIS, Mary-Lou",Liberal,LP,N,N,60,1,0,1,16,78
NSW,152,Wentworth,G,6,37584,"McGAHEY, Vicky",Liberal,LP,N,N,27,4,0,1,12,44
NSW,152,Wentworth,H,0,37981,H Above-the-line Votes,Reason Australia,REAS,N,N,805,16,3,22,108,954
NSW,152,Wentworth,H,1,37396,"CARO, Jane",Reason Australia,REAS,N,N,210,8,1,7,40,266
NSW,152,Wentworth,H,2,37397,"MAHER, Hannah Kate",Reason Australia,REAS,N,N,1,0,0,0,1,2
NSW,152,Wentworth,H,3,37402,"RYALL, Diana",Reason Australia,REAS,N,N,2,0,0,0,0,2
NSW,152,Wentworth,I,0,37987,I Above-the-line Votes,Socialist Alliance,SAL,N,N,75,3,1,10,24,113
NSW,152,Wentworth,I,1,37484,"SANCHEZ, Paula",Socialist Alliance,SAL,N,N,11,2,1,0,2,16
NSW,152,Wentworth,I,2,37502,"LEKA, Niko",Socialist Alliance,SAL,N,N,0,0,0,0,0,0
NSW,152,Wentworth,I,3,37508,"EVANS, Rachel",Socialist Alliance,SAL,N,N,1,0,0,0,0,1
NSW,152,Wentworth,J,0,37988,J Above-the-line Votes,Federal ICAC Now,FIN,N,N,186,10,2,8,67,273
NSW,152,Wentworth,J,1,37478,"JONES, Ross",Federal ICAC Now,FIN,N,N,20,1,0,0,0,21
NSW,152,Wentworth,J,2,37489,"ANDERSON, Gabrielle",Federal ICAC Now,FIN,N,N,6,0,0,0,1,7
NSW,152,Wentworth,K,0,37977,K Above-the-line Votes,Australian Democrats,AUD,N,N,181,7,1,12,46,247
NSW,152,Wentworth,K,1,37392,"BATY, Steven James",Australian Democrats,AUD,N,N,15,1,0,0,3,19
NSW,152,Wentworth,K,2,37403,"ROGERS, Suzanne",Australian Democrats,AUD,N,N,2,0,0,0,3,5
NSW,152,Wentworth,K,3,37404,"RICHARDS, Craig Edward",Australian Democrats,AUD,N,N,2,0,0,0,0,2
NSW,152,Wentworth,L,0,37975,L Above-the-line Votes,Indigenous - Aboriginal Party of Australia,IAP,N,N,356,24,3,21,70,474
NSW,152,Wentworth,L,1,36755,"WHYMAN, Owen Douglas",Indigenous - Aboriginal Party of Australia,IAP,N,N,27,5,0,1,8,41
NSW,152,Wentworth,L,2,36766,"BROOKE, Lawrence John",Indigenous - Aboriginal Party of Australia,IAP,N,N,4,0,0,0,0,4
NSW,152,Wentworth,M,0,37980,M Above-the-line Votes,"Shooters, Fishers and Farmers Party",ASP,N,N,181,16,2,22,26,247
NSW,152,Wentworth,M,1,37505,"DJURIC, Shane","Shooters, Fishers and Farmers Party",ASP,N,N,13,0,1,1,1,16
NSW,152,Wentworth,M,2,37509,"GREGORY, Desiree J","Shooters, Fishers and Farmers Party",ASP,N,N,2,0,0,0,0,2
NSW,152,Wentworth,M,3,37511,"MILGATE, Brian","Shooters, Fishers and Farmers Party",ASP,N,N,0,0,0,0,0,0
NSW,152,Wentworth,M,4,37513,"CROOKS, Jeremy","Shooters, Fishers and Farmers Party",ASP,N,N,1,0,0,0,0,1
NSW,152,Wentworth,N,0,37973,N Above-the-line Votes,Seniors United Party of Australia,SUN,N,N,80,5,0,0,18,103
NSW,152,Wentworth,N,1,36469,"KOCHER, Dessie",Seniors United Party of Australia,SUN,N,N,7,0,0,0,1,8
NSW,152,Wentworth,N,2,36473,"BENNIE, Ray",Seniors United Party of Australia,SUN,N,N,1,0,0,0,0,1
NSW,152,Wentworth,O,0,37971,O Above-the-line Votes,Informed Medical Options Party,IMO,N,N,135,10,1,11,26,183
NSW,152,Wentworth,O,1,36407,"O'NEILL, Michael",Informed Medical Options Party,IMO,N,N,19,1,2,1,3,26
NSW,152,Wentworth,O,2,36410,"BURNUM BURNUM, Marelle",Informed Medical Options Party,IMO,N,N,3,1,0,0,0,4
NSW,152,Wentworth,P,0,37985,P Above-the-line Votes,The Great Australian Party,GAP,N,N,61,10,1,3,2,77
NSW,152,Wentworth,P,1,37446,"HOPKINS, Matthew",The Great Australian Party,GAP,N,N,12,2,0,0,2,16
NSW,152,Wentworth,P,2,37449,"NOHRA, George",The Great Australian Party,GAP,N,N,1,0,0,0,1,2
NSW,152,Wentworth,Q,0,37979,Q Above-the-line Votes,Legalise Cannabis Australia,HMP,N,N,1218,71,21,69,153,1532
NSW,152,Wentworth,Q,1,36750,"BALDERSTONE, Michael",Legalise Cannabis Australia,HMP,N,N,54,5,0,3,4,66
NSW,152,Wentworth,Q,2,36754,"HESTER, Gail",Legalise Cannabis Australia,HMP,N,N,5,0,0,0,3,8
NSW,152,Wentworth,R,0,37974,R Above-the-line Votes,"FUSION: Science, Pirate, Secular, Climate Emergency",SOPA,N,N,227,11,1,9,45,293
NSW,152,Wentworth,R,1,36465,"LEONG, Andrea","FUSION: Science, Pirate, Secular, Climate Emergency",SOPA,N,N,23,4,0,0,3,30
NSW,152,Wentworth,R,2,36467,"BRYCE, Ian R","FUSION: Science, Pirate, Secular, Climate Emergency",SOPA,N,N,1,0,0,0,0,1
NSW,152,Wentworth,S,0,37986,S Above-the-line Votes,Pauline Hanson's One Nation,ON,N,N,762,53,9,40,133,997
NSW,152,Wentworth,S,1,37750,"McCULLOCH, Kate",Pauline Hanson's One Nation,ON,N,N,38,6,4,3,18,69
NSW,152,Wentworth,S,2,37752,"GRIGG, Colin",Pauline Hanson's One Nation,ON,N,N,6,0,0,0,1,7
NSW,152,Wentworth,S,3,37754,"SMITH, Roger",Pauline Hanson's One Nation,ON,N,N,4,0,0,0,0,4
NSW,152,Wentworth,T,0,37970,T Above-the-line Votes,Liberal Democrats,LDP,N,N,1503,72,12,59,234,1880
NSW,152,Wentworth,T,1,36414,"RUDDICK, John",Liberal Democrats,LDP,N,N,76,1,0,5,26,108
NSW,152,Wentworth,T,2,36418,"LARTER, John",Liberal Democrats,LDP,N,N,9,0,0,0,0,9
NSW,152,Wentworth,T,3,36422,"CALDWELL, James Arthur",Liberal Democrats,LDP,N,N,2,0,0,0,0,2
NSW,152,Wentworth,T,4,36427,"GUEST, Mark Antony",Liberal Democrats,LDP,N,N,4,1,0,1,0,6
NSW,152,Wentworth,U,0,37982,U Above-the-line Votes,Australian Values Party,AUVA,N,N,65,2,1,4,16,88
NSW,152,Wentworth,U,1,36942,"CLANCY, Selena",Australian Values Party,AUVA,N,N,2,0,0,0,0,2
NSW,152,Wentworth,U,2,36947,"GILBERT, Dave",Australian Values Party,AUVA,N,N,1,0,0,1,0,2
NSW,152,Wentworth,V,0,37978,V Above-the-line Votes,Labor,ALP,N,N,14933,627,92,818,2564,19034
NSW,152,Wentworth,V,1,37168,"O'NEILL, Deborah",Labor,ALP,Y,Y,532,21,2,39,205,799
NSW,152,Wentworth,V,2,37173,"McALLISTER, Jenny",Labor,ALP,Y,Y,59,1,0,5,10,75
NSW,152,Wentworth,V,3,37180,"MORRIS, Shireen",Labor,ALP,N,N,10,2,0,1,10,23
NSW,152,Wentworth,V,4,37182,"MYERS, Mich-Elle Elizabeth",Labor,ALP,N,N,11,0,0,2,0,13
NSW,152,Wentworth,V,5,37183,"ROSE, Kylie Anne",Labor,ALP,N,N,16,1,0,0,6,23
NSW,152,Wentworth,V,6,37185,"WARREN-SMITH, James",Labor,ALP,N,N,30,1,0,2,5,38
NSW,152,Wentworth,W,0,37967,W Above-the-line Votes,UAP,UAPP,N,N,1266,73,21,76,140,1576
NSW,152,Wentworth,W,1,36373,"MARTINO, Domenic Vincent",United Australia Party,UAPP,N,N,53,7,0,3,13,76
NSW,152,Wentworth,W,2,36378,"WRIGHTSON, Suellen",United Australia Party,UAPP,N,N,2,0,0,1,1,4
NSW,152,Wentworth,W,3,36380,"MOORE, Wayne Leslie",United Australia Party,UAPP,N,N,1,0,0,0,0,1
NSW,152,Wentworth,W,4,36383,"MARTIN, Michelle",United Australia Party,UAPP,N,N,4,1,0,0,0,5
NSW,152,Wentworth,W,5,36386,"YAP, Johnny",United Australia Party,UAPP,N,N,10,0,0,0,2,12
NSW,152,Wentworth,W,6,36390,"LOUGHREY, Kevin Andrew",United Australia Party,UAPP,N,N,7,0,0,1,0,8
NSW,152,Wentworth,UG,1,37600,"LIM, Danny",Independent,IND,N,N,50,5,1,1,12,69
NSW,152,Wentworth,UG,2,37603,"COLLINS, Julie",Independent,IND,N,N,23,0,0,2,8,33
NSW,152,Wentworth,UG,3,37639,"GRZIC, Warren",Independent,IND,N,N,2,0,0,0,1,3
NSW,152,Wentworth,UG,4,37632,"LU, Guitang",Independent,IND,N,N,4,0,0,1,2,7
NSW,152,Wentworth,UG,5,36068,"LAING, William",Independent,IND,N,N,1,0,0,0,1,2
NSW,153,Werriwa,A,0,37972,A Above-the-line Votes,Animal Justice Party,AJP,N,N,1742,131,48,155,256,2332
NSW,153,Werriwa,A,1,36425,"BROLLO, Darren",Animal Justice Party,AJP,N,N,174,20,6,7,8,215
NSW,153,Werriwa,A,2,36430,"POWER, Julie",Animal Justice Party,AJP,N,N,56,1,0,5,7,69
NSW,153,Werriwa,B,0,37966,B Above-the-line Votes,TNL,TNL,N,N,137,11,4,23,12,187
NSW,153,Werriwa,B,1,36771,"KEEN, Steve",TNL,TNL,N,N,24,2,0,4,0,30
NSW,153,Werriwa,B,2,36773,"GREEN, Melissa",TNL,TNL,N,N,20,2,0,0,0,22
NSW,153,Werriwa,C,0,37976,C Above-the-line Votes,Citizens Party,CEC,N,N,367,35,9,38,21,470
NSW,153,Werriwa,C,1,37147,"LIU, Kingsley",Citizens Party,CEC,N,N,31,1,2,4,2,40
NSW,153,Werriwa,C,2,37148,"LAWLER, Ann",Citizens Party,CEC,N,N,16,0,0,2,1,19
NSW,153,Werriwa,D,0,37984,D Above-the-line Votes,Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,368,26,3,34,50,481
NSW,153,Werriwa,D,1,37149,"LAMB, Georgia",Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,37,1,3,2,4,47
NSW,153,Werriwa,D,2,37152,"DE VIVE, Suzanne",Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,8,1,0,0,0,9
NSW,153,Werriwa,E,0,37968,E Above-the-line Votes,The Greens,GRN,N,N,4737,315,72,320,532,5976
NSW,153,Werriwa,E,1,36581,"SHOEBRIDGE, David",The Greens,GRN,Y,N,207,13,2,17,22,261
NSW,153,Werriwa,E,2,36585,"COHN, Amanda",The Greens,GRN,N,N,27,2,2,0,5,36
NSW,153,Werriwa,E,3,36634,"FLOOD, Rochelle",The Greens,GRN,N,N,15,4,0,1,2,22
NSW,153,Werriwa,E,4,36637,"SCOTT, Jane",The Greens,GRN,N,N,13,3,1,2,2,21
NSW,153,Werriwa,E,5,36639,"ARYA, Hawa",The Greens,GRN,N,N,28,1,2,2,2,35
NSW,153,Werriwa,E,6,36638,"WHEELER, Danielle",The Greens,GRN,N,N,13,0,0,2,2,17
NSW,153,Werriwa,F,0,37969,F Above-the-line Votes,,,N,N,144,9,4,12,23,192
NSW,153,Werriwa,F,1,37143,"BODDY, Max",,,N,N,12,1,0,0,0,13
NSW,153,Werriwa,F,2,37145,"GRENFELL, Oscar",,,N,N,1,0,1,0,0,2
NSW,153,Werriwa,G,0,37983,G Above-the-line Votes,"Liberal Party of Australia,NSW Division-National Party of Australia NSW",LPNP,N,N,26420,1043,288,1785,3690,33226
NSW,153,Werriwa,G,1,37567,"PAYNE, Marise",Liberal,LP,Y,Y,609,30,17,54,80,790
NSW,153,Werriwa,G,2,37576,"CADELL, Ross",The Nationals,NP,Y,N,47,5,0,0,5,57
NSW,153,Werriwa,G,3,37577,"MOLAN, Jim",Liberal,LP,Y,Y,134,4,2,11,49,200
NSW,153,Werriwa,G,4,37578,"PENFOLD, Alison Louise",The Nationals,NP,N,N,30,2,1,2,0,35
NSW,153,Werriwa,G,5,37581,"JARVIS, Mary-Lou",Liberal,LP,N,N,65,1,1,5,2,74
NSW,153,Werriwa,G,6,37584,"McGAHEY, Vicky",Liberal,LP,N,N,70,5,1,5,4,85
NSW,153,Werriwa,H,0,37981,H Above-the-line Votes,Reason Australia,REAS,N,N,115,5,1,16,24,161
NSW,153,Werriwa,H,1,37396,"CARO, Jane",Reason Australia,REAS,N,N,18,0,0,1,3,22
NSW,153,Werriwa,H,2,37397,"MAHER, Hannah Kate",Reason Australia,REAS,N,N,4,0,0,1,0,5
NSW,153,Werriwa,H,3,37402,"RYALL, Diana",Reason Australia,REAS,N,N,2,0,0,0,0,2
NSW,153,Werriwa,I,0,37987,I Above-the-line Votes,Socialist Alliance,SAL,N,N,144,10,4,15,13,186
NSW,153,Werriwa,I,1,37484,"SANCHEZ, Paula",Socialist Alliance,SAL,N,N,20,1,0,0,0,21
NSW,153,Werriwa,I,2,37502,"LEKA, Niko",Socialist Alliance,SAL,N,N,1,1,0,0,0,2
NSW,153,Werriwa,I,3,37508,"EVANS, Rachel",Socialist Alliance,SAL,N,N,3,0,1,1,0,5
NSW,153,Werriwa,J,0,37988,J Above-the-line Votes,Federal ICAC Now,FIN,N,N,152,8,2,11,22,195
NSW,153,Werriwa,J,1,37478,"JONES, Ross",Federal ICAC Now,FIN,N,N,9,0,0,0,1,10
NSW,153,Werriwa,J,2,37489,"ANDERSON, Gabrielle",Federal ICAC Now,FIN,N,N,3,0,0,1,0,4
NSW,153,Werriwa,K,0,37977,K Above-the-line Votes,Australian Democrats,AUD,N,N,279,8,4,20,24,335
NSW,153,Werriwa,K,1,37392,"BATY, Steven James",Australian Democrats,AUD,N,N,11,2,0,2,1,16
NSW,153,Werriwa,K,2,37403,"ROGERS, Suzanne",Australian Democrats,AUD,N,N,2,0,0,0,1,3
NSW,153,Werriwa,K,3,37404,"RICHARDS, Craig Edward",Australian Democrats,AUD,N,N,0,0,0,0,0,0
NSW,153,Werriwa,L,0,37975,L Above-the-line Votes,Indigenous - Aboriginal Party of Australia,IAP,N,N,363,38,14,36,39,490
NSW,153,Werriwa,L,1,36755,"WHYMAN, Owen Douglas",Indigenous - Aboriginal Party of Australia,IAP,N,N,27,1,2,1,0,31
NSW,153,Werriwa,L,2,36766,"BROOKE, Lawrence John",Indigenous - Aboriginal Party of Australia,IAP,N,N,1,0,0,1,0,2
NSW,153,Werriwa,M,0,37980,M Above-the-line Votes,"Shooters, Fishers and Farmers Party",ASP,N,N,805,54,14,64,129,1066
NSW,153,Werriwa,M,1,37505,"DJURIC, Shane","Shooters, Fishers and Farmers Party",ASP,N,N,54,2,0,3,4,63
NSW,153,Werriwa,M,2,37509,"GREGORY, Desiree J","Shooters, Fishers and Farmers Party",ASP,N,N,7,1,0,0,0,8
NSW,153,Werriwa,M,3,37511,"MILGATE, Brian","Shooters, Fishers and Farmers Party",ASP,N,N,4,0,0,0,1,5
NSW,153,Werriwa,M,4,37513,"CROOKS, Jeremy","Shooters, Fishers and Farmers Party",ASP,N,N,0,0,0,0,0,0
NSW,153,Werriwa,N,0,37973,N Above-the-line Votes,Seniors United Party of Australia,SUN,N,N,203,7,3,8,40,261
NSW,153,Werriwa,N,1,36469,"KOCHER, Dessie",Seniors United Party of Australia,SUN,N,N,10,1,0,1,1,13
NSW,153,Werriwa,N,2,36473,"BENNIE, Ray",Seniors United Party of Australia,SUN,N,N,0,0,0,0,0,0
NSW,153,Werriwa,O,0,37971,O Above-the-line Votes,Informed Medical Options Party,IMO,N,N,157,10,1,11,21,200
NSW,153,Werriwa,O,1,36407,"O'NEILL, Michael",Informed Medical Options Party,IMO,N,N,20,0,1,1,1,23
NSW,153,Werriwa,O,2,36410,"BURNUM BURNUM, Marelle",Informed Medical Options Party,IMO,N,N,2,0,0,2,1,5
NSW,153,Werriwa,P,0,37985,P Above-the-line Votes,The Great Australian Party,GAP,N,N,236,20,7,17,17,297
NSW,153,Werriwa,P,1,37446,"HOPKINS, Matthew",The Great Australian Party,GAP,N,N,37,0,0,2,1,40
NSW,153,Werriwa,P,2,37449,"NOHRA, George",The Great Australian Party,GAP,N,N,4,0,0,1,0,5
NSW,153,Werriwa,Q,0,37979,Q Above-the-line Votes,Legalise Cannabis Australia,HMP,N,N,2295,255,79,164,212,3005
NSW,153,Werriwa,Q,1,36750,"BALDERSTONE, Michael",Legalise Cannabis Australia,HMP,N,N,105,15,3,6,10,139
NSW,153,Werriwa,Q,2,36754,"HESTER, Gail",Legalise Cannabis Australia,HMP,N,N,6,0,0,0,1,7
NSW,153,Werriwa,R,0,37974,R Above-the-line Votes,"FUSION: Science, Pirate, Secular, Climate Emergency",SOPA,N,N,160,8,3,22,28,221
NSW,153,Werriwa,R,1,36465,"LEONG, Andrea","FUSION: Science, Pirate, Secular, Climate Emergency",SOPA,N,N,15,0,0,4,4,23
NSW,153,Werriwa,R,2,36467,"BRYCE, Ian R","FUSION: Science, Pirate, Secular, Climate Emergency",SOPA,N,N,2,0,0,1,1,4
NSW,153,Werriwa,S,0,37986,S Above-the-line Votes,Pauline Hanson's One Nation,ON,N,N,3020,187,49,212,493,3961
NSW,153,Werriwa,S,1,37750,"McCULLOCH, Kate",Pauline Hanson's One Nation,ON,N,N,141,13,4,12,27,197
NSW,153,Werriwa,S,2,37752,"GRIGG, Colin",Pauline Hanson's One Nation,ON,N,N,25,2,0,1,2,30
NSW,153,Werriwa,S,3,37754,"SMITH, Roger",Pauline Hanson's One Nation,ON,N,N,11,0,0,1,1,13
NSW,153,Werriwa,T,0,37970,T Above-the-line Votes,Liberal Democrats,LDP,N,N,3263,132,36,280,275,3986
NSW,153,Werriwa,T,1,36414,"RUDDICK, John",Liberal Democrats,LDP,N,N,76,5,1,4,11,97
NSW,153,Werriwa,T,2,36418,"LARTER, John",Liberal Democrats,LDP,N,N,11,0,0,2,4,17
NSW,153,Werriwa,T,3,36422,"CALDWELL, James Arthur",Liberal Democrats,LDP,N,N,4,0,0,0,1,5
NSW,153,Werriwa,T,4,36427,"GUEST, Mark Antony",Liberal Democrats,LDP,N,N,7,1,0,0,1,9
NSW,153,Werriwa,U,0,37982,U Above-the-line Votes,Australian Values Party,AUVA,N,N,125,11,2,15,16,169
NSW,153,Werriwa,U,1,36942,"CLANCY, Selena",Australian Values Party,AUVA,N,N,2,1,0,1,2,6
NSW,153,Werriwa,U,2,36947,"GILBERT, Dave",Australian Values Party,AUVA,N,N,3,0,0,0,0,3
NSW,153,Werriwa,V,0,37978,V Above-the-line Votes,Labor,ALP,N,N,27908,1138,386,2161,4007,35600
NSW,153,Werriwa,V,1,37168,"O'NEILL, Deborah",Labor,ALP,Y,Y,796,44,27,71,102,1040
NSW,153,Werriwa,V,2,37173,"McALLISTER, Jenny",Labor,ALP,Y,Y,117,5,3,9,9,143
NSW,153,Werriwa,V,3,37180,"MORRIS, Shireen",Labor,ALP,N,N,155,6,7,12,18,198
NSW,153,Werriwa,V,4,37182,"MYERS, Mich-Elle Elizabeth",Labor,ALP,N,N,60,2,0,5,2,69
NSW,153,Werriwa,V,5,37183,"ROSE, Kylie Anne",Labor,ALP,N,N,137,9,1,19,8,174
NSW,153,Werriwa,V,6,37185,"WARREN-SMITH, James",Labor,ALP,N,N,97,4,3,9,17,130
NSW,153,Werriwa,W,0,37967,W Above-the-line Votes,UAP,UAPP,N,N,5455,297,84,327,527,6690
NSW,153,Werriwa,W,1,36373,"MARTINO, Domenic Vincent",United Australia Party,UAPP,N,N,229,14,4,8,15,270
NSW,153,Werriwa,W,2,36378,"WRIGHTSON, Suellen",United Australia Party,UAPP,N,N,11,1,0,0,0,12
NSW,153,Werriwa,W,3,36380,"MOORE, Wayne Leslie",United Australia Party,UAPP,N,N,19,1,2,2,0,24
NSW,153,Werriwa,W,4,36383,"MARTIN, Michelle",United Australia Party,UAPP,N,N,12,1,1,0,2,16
NSW,153,Werriwa,W,5,36386,"YAP, Johnny",United Australia Party,UAPP,N,N,17,2,0,0,2,21
NSW,153,Werriwa,W,6,36390,"LOUGHREY, Kevin Andrew",United Australia Party,UAPP,N,N,23,0,0,2,2,27
NSW,153,Werriwa,UG,1,37600,"LIM, Danny",Independent,IND,N,N,25,2,0,4,8,39
NSW,153,Werriwa,UG,2,37603,"COLLINS, Julie",Independent,IND,N,N,12,1,0,0,2,15
NSW,153,Werriwa,UG,3,37639,"GRZIC, Warren",Independent,IND,N,N,5,0,0,0,1,6
NSW,153,Werriwa,UG,4,37632,"LU, Guitang",Independent,IND,N,N,3,0,0,0,0,3
NSW,153,Werriwa,UG,5,36068,"LAING, William",Independent,IND,N,N,3,0,0,2,0,5
NSW,150,Whitlam,A,0,37972,A Above-the-line Votes,Animal Justice Party,AJP,N,N,2475,87,32,58,206,2858
NSW,150,Whitlam,A,1,36425,"BROLLO, Darren",Animal Justice Party,AJP,N,N,130,1,3,0,12,146
NSW,150,Whitlam,A,2,36430,"POWER, Julie",Animal Justice Party,AJP,N,N,48,4,0,1,2,55
NSW,150,Whitlam,B,0,37966,B Above-the-line Votes,TNL,TNL,N,N,109,5,1,3,3,121
NSW,150,Whitlam,B,1,36771,"KEEN, Steve",TNL,TNL,N,N,12,1,0,0,3,16
NSW,150,Whitlam,B,2,36773,"GREEN, Melissa",TNL,TNL,N,N,14,1,0,0,0,15
NSW,150,Whitlam,C,0,37976,C Above-the-line Votes,Citizens Party,CEC,N,N,275,8,3,6,16,308
NSW,150,Whitlam,C,1,37147,"LIU, Kingsley",Citizens Party,CEC,N,N,24,2,1,0,0,27
NSW,150,Whitlam,C,2,37148,"LAWLER, Ann",Citizens Party,CEC,N,N,6,0,1,1,0,8
NSW,150,Whitlam,D,0,37984,D Above-the-line Votes,Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,432,23,10,11,38,514
NSW,150,Whitlam,D,1,37149,"LAMB, Georgia",Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,46,1,0,0,2,49
NSW,150,Whitlam,D,2,37152,"DE VIVE, Suzanne",Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,2,0,0,0,0,2
NSW,150,Whitlam,E,0,37968,E Above-the-line Votes,The Greens,GRN,N,N,8698,399,76,328,650,10151
NSW,150,Whitlam,E,1,36581,"SHOEBRIDGE, David",The Greens,GRN,Y,N,496,14,4,16,63,593
NSW,150,Whitlam,E,2,36585,"COHN, Amanda",The Greens,GRN,N,N,39,1,0,2,6,48
NSW,150,Whitlam,E,3,36634,"FLOOD, Rochelle",The Greens,GRN,N,N,11,3,0,0,7,21
